"Date","Post Type","Content","Video Thumbnail","Image","Like","Retweet","Reply"
"2023-07-28T12:09:46.000Z","image","Fabinho has been authorised to travel for first part of medical with Al Ittihad, as expected 🚨🟡⚫️

Liverpool, waiting to check documents — key step then then deal will be done as reported earlier ⤵️Understand Al Ittihad and Liverpool are closing in on Fabinho deal. Agreement on verge of being completed 🔴🇸🇦

#LFC still cautious as documents have to be checked but it’s v close.

Fabinho will undergo medical soon, if all goes to plan. Three year deal agreed with the player.","","https://pbs.twimg.com/media/F2FWcMwXkAA0Ukl?format=jpg&name=small","15K","1.3K","214"
"2023-07-28T12:08:14.000Z","text","😉👌🏻","","","1.1K","28","49"
"2023-07-28T12:03:50.000Z","image","Official: Danilo joins Rangers FC on five year deal from Feyenoord 🔵🏴󠁧󠁢󠁳󠁣󠁴󠁿🇧🇷","","https://pbs.twimg.com/media/F2H1TOqXoAEE6gA?format=jpg&name=small","21K","1.1K","188"
"2023-07-28T11:50:49.000Z","image","Sadio Mané and Al Nassr, deal getting closer as reported yesterday night — talks are at advanced stages today 🟡🔵🇸🇦

Deal not sealed yet but progressing well since yesterday night ⏳

Told Bayern and Al Nassr are in direct contact today to reach an agreement as soon as possible.","","https://pbs.twimg.com/media/F2HyUekXwAAljT_?format=jpg&name=small","35K","2.7K","396"
"2023-07-28T11:32:42.000Z","image","Official, confirmed. Riyad Mahrez joins Al Ahli on permanent transfer from Man City for £30m fee 🚨🟢🇸🇦 #AlAhli

Contract until June 2027, agreed days ago — deal finally sealed.","","https://pbs.twimg.com/media/F2HuLE7W4AA_PP5?format=jpg&name=small","102K","7.8K","818"
"2023-07-28T11:27:44.000Z","image","The meeting regarding Kane between FC Bayern board and Tottenham chairman Daniel Levy — initially planned for today — has been re scheduled 🚨⚪️ #THFC

It will take place early next week.

Kane deal remains at the same stage for this week.","","https://pbs.twimg.com/media/F2HtCY-XEAApH2_?format=jpg&name=small","20K","1.4K","390"
"2023-07-28T11:04:31.000Z","text","👌🏻","","","604","22","12"
"2023-07-28T10:51:04.000Z","image","Understand AC Milan are closing in on Yunus Musah deal! Agreement imminent as parties are getting closer, final details being clarified 🚨🔴⚫️🇺🇸 #ACMilan

Musah, pushing to join AC Milan for days after personal terms agreed one month ago.

Deal at final stages — here we go soon.","","https://pbs.twimg.com/media/F2HkpMCXgAA8EGZ?format=jpg&name=small","26K","2.5K","347"
"2023-07-28T10:46:48.000Z","image","🟢✅🇸🇦 #AlAhliUnderstand Al Ahli are close to reaching full agreement to appoint RB Salzburg’s Matthias Jaissle as new coach 🟢🇸🇦

Deal moving to final stages, it could be done and sealed by the end of current week.

⭐️ Firmino, Mahrez, St Maximin, Édou Mendy… and Jaissle as new coach.","","https://pbs.twimg.com/media/F2FKbFmW4AAtYXb?format=jpg&name=small","11K","1.1K","301"
"2023-07-28T07:31:00.000Z","image","Inter and Bayern have scheduled new round of talks for Yann Sommer deal, expected to be the final and crucial one to get deal done - it will happen this week ⚫️🔵

Inter remain optimistic to sign Sommer.","","https://pbs.twimg.com/media/F2FVe6jWwAAA_7_?format=jpg&name=small","19K","1.1K","120"
"2023-07-28T07:05:00.000Z","image","Edinson Cavani, set to part ways with Valencia as the agreement on contract termination is imminent ⚪️🇺🇾

Cavani will be available as free agent but Boca Juniors already sent him formal proposal, talks are advanced; Boca hope to get it sealed soon 🟡🔵","","https://pbs.twimg.com/media/F2FUdboWcAAHcuC?format=jpg&name=small","49K","3K","452"
"2023-07-28T06:31:00.000Z","image","Juventus are confident to complete Facundo Gonzalez deal by the end of the week. The agreement looks set to be sealed with Valencia and player's camp ⚪️⚫️

Gonzalez has agreed personal terms with Juventus, he's keen on the move.","","https://pbs.twimg.com/media/F2FT5BlWQAAtWE1?format=jpg&name=small","15K","954","107"
"2023-07-28T06:02:00.000Z","image","Mauro Icardi will travel to Istanbul later today. He will be in Turkey tonight in order to be unveiled as Galatasaray new signing from PSG 🟡🔴 #Galatasaray 

Gala will pay €10m fee to PSG for Icardi, permanent transfer.","","https://pbs.twimg.com/media/F2FSxgrX0AADovW?format=jpg&name=small","80K","4.2K","483"
"2023-07-28T02:30:29.000Z","text","thanks 😀👋🏻","","","523","4","5"
"2023-07-28T02:30:07.000Z","text","these days will be crucial","","","461","10","8"
"2023-07-28T02:29:49.000Z","text","every day same stuff. Yes, literally with the exclusive details of the official bid two days ago… and personal terms also exclusive info before 😉 get a life, man.","","","1.7K","38","75"
"2023-07-28T02:27:48.000Z","text","talks will take place again and it will be these days, may be today.","","","1.1K","49","21"
"2023-07-28T02:27:18.000Z","image","Try pushing on this button top right of your screen mate","","https://pbs.twimg.com/media/F2FxV0qXsAEIKtw?format=jpg&name=small","1.7K","64","77"
"2023-07-28T02:24:38.000Z","text","September is close mate","","","50","3","3"
"2023-07-28T02:23:56.000Z","image","Rasmus Højlund wants Man United, it’s very clear since day one of negotiations and these final days of the week could be crucial 🚨🔴 #MUFC

PSG bid hasn’t changed Højlund mind at this stage: priority Man Utd, club set for new round of talks w/Atalanta.

Up to Man United now.","","https://pbs.twimg.com/media/F2FwkfsWYAA1lzm?format=jpg&name=small","78K","6.4K","986"
"2023-07-28T00:24:18.000Z","text","always said and repeated for 3 weeks. Højlund first. Amrabat in list but no official bid yet. Someone said these days: Amrabat done, bid €35m… but then no updates on that 😀

It could be done in the next weeks but it’s not done yet now. That’s it. Højlund priority.","","","91","12","4"
"2023-07-27T23:37:16.000Z","image","Understand Al Ahli are close to reaching full agreement to appoint RB Salzburg’s Matthias Jaissle as new coach 🟢🇸🇦

Deal moving to final stages, it could be done and sealed by the end of current week.

⭐️ Firmino, Mahrez, St Maximin, Édou Mendy… and Jaissle as new coach.","","https://pbs.twimg.com/media/F2FKbFmW4AAtYXb?format=jpg&name=small","25K","2.3K","462"
"2023-07-27T22:23:12.000Z","image","Understand Al Nassr are set to offer around €37m to Bayern for Sadio Mané. Saudi side is now really confident to make it happen 🚨🟡🔵 #AlNassr

Talks advancing to final stages between clubs.

Mane’s agent, negotiating terms of the contract with Al Nassr.","","https://pbs.twimg.com/media/F2E5eEuW4AAKdAG?format=jpg&name=small","72K","5K","774"
"2023-07-27T21:46:34.000Z","text","tweet disappeared I see 😂","","","47","1","4"
"2023-07-27T21:34:19.000Z","image","First part of medical tests completed for Calvin Bassey as new Fulham player — deal being finalised by the end of the week ⚫️⚪️ #FulhamFC

Here we go, confirmed.Calvin Bassey to Fulham, here we go! Nigerian CB, in US to undergo medical tests booked today 🚨⚪️⚫️

Deal agreed between clubs with Ajax around €21m fee, Marco Silva wants Bassey and… he’s coming soon.

Expectation to get it sealed on Saturday waiting for documents.","","https://pbs.twimg.com/media/F2CRXCNXoAEvJvr?format=jpg&name=small","11K","745","93"
"2023-07-27T19:27:42.000Z","image","Fulham, on it — as expected. ⚪️⚫️👀Marco Silva’s decision to stay could also change Callum Hudson-Odoi future ✨

Lazio, in advanced talks to sign him — but Fulham have always been keen on signing him… and will resume contacts for CHO as Silva’s staying.

Chelsea want it done asap — and on permanent deal.","","https://pbs.twimg.com/media/F1vD9bDWwAA5T7g?format=jpg&name=small","11K","743","106"
"2023-07-27T19:05:06.000Z","image","Juventus, favourite to sign Facundo González from Valencia as agreement in principle is now on the verge of being reached ⚫️⚪️🇺🇾 #Juventus

González, prepared to accept - as first called by .","","https://pbs.twimg.com/media/F2EMIGtWEAAl_yl?format=jpg&name=small","18K","1.3K","136"
"2023-07-27T18:28:18.000Z","image","Sadio Mané and Al Nassr, negotiations ongoing. It will take some days to talk and discuss details. 🚨🔵🟡 #AlNassr

Al Nassr are pushing, talks continue. More to follow.","","https://pbs.twimg.com/media/F2EDsYnW4AAaayY?format=jpg&name=small","58K","3.4K","573"
"2023-07-27T17:17:56.000Z","image","Official: Tudor Mendel joins Anderlecht as free agent after leaving Chelsea 🟣

Barcelona had verbal agreement in place and were ready to make it happen but Anderlecht hijacked the move.","","https://pbs.twimg.com/media/F2DzmkpWAAgRRNI?format=jpg&name=small","15K","1.1K","260"
"2023-07-27T17:16:52.000Z","image","Hijack completed, exclusive story confirmed 🟣✔️ #RSCAExcl: Anderlecht are now trying to hijack Barcelona move to sign former Chelsea talent Tudor Mendel 🚨🟣 #transfers

Barça verbally agreed personal terms with Mendel to sign him as free agent for U21 team but Anderlecht making last minute attempt.","","https://pbs.twimg.com/media/F1qmOFvWAAAIT_b?format=jpg&name=small","11K","675","190"
"2023-07-27T17:03:24.000Z","image","EXCLUSIVE: Chelsea have submitted new bid for Moisés Caicedo in the last 24 hours. 🚨🔵 #CFC

Understand Chelsea new proposal was £80m (€93m in Euros) — and it was immediately rejected by Brighton. ⛔️ #BHAFC

Negotiations remain ongoing but no agreement at this stage.","","https://pbs.twimg.com/media/F2DwIL7WABQXPuT?format=jpg&name=small","79K","13K","5.9K"
"2023-07-27T16:44:33.000Z","image","Inter and Bayern are getting closer to an agreement for Yann Sommer. Talks are at advanced stages. 🚨⚫️🔵 #Inter

Sommer has always been Inter priority as new goalkeeper to replace Onana.","","https://pbs.twimg.com/media/F2Dr9VWWABEiAqX?format=jpg&name=small","30K","1.7K","170"
"2023-07-27T16:29:00.000Z","image","David Raya, in the list at Bayern. But it’s no time to decide yet — discussions will continue in the next days. ⤵️🔴

Talks between Raya’s camp and Bayern already took place, as called yesterday.Understand Bayern have started talks to explore David Raya deal. He’s one of the options in the list as new GK 🚨🔴🇪🇸

Brentford always wanted around £40m fee for Raya, not an easy deal — Bayern are showing interest.

Sommer remains Inter priority as new GK; not Dibu Martínez.","","https://pbs.twimg.com/media/F14AunBWYAABFOK?format=jpg&name=360x360,https://pbs.twimg.com/media/F14AunFWEAAlI4L?format=jpg&name=360x360","11K","709","93"
"2023-07-27T16:27:13.000Z","text","told like 50 times that Amrabat camp had contacts with United and he’s in the list mate 😂 the point is, it’s not close now and there’s no bid as of today. It will be discussed later this window","","","70","6","3"
"2023-07-27T15:23:34.000Z","image","Official, confirmed. Samuel Chukwueze joins AC Milan on €20m deal plus €8m add ons from Villarreal. 🔴⚫️✔️","","https://pbs.twimg.com/media/F2DZbE-XwAAI4PA?format=jpg&name=small","70K","5.3K","519"
"2023-07-27T14:57:09.000Z","image","Arsenal are not active in Romeo Lavia race now as Thomas Partey has good chances to stay. 🔴⚪️ #AFC

Saudi clubs approached Gunners days ago, Juventus called in June but never close to €40/45m package requested by Arsenal.

Huge bid or Thomas stays. Arteta, happy with him.","","https://pbs.twimg.com/media/F2DTYQKaAAIYAE1?format=jpg&name=small","43K","3.5K","481"
"2023-07-27T12:20:31.000Z","image","Rasmus Højlund, giving priority to Man United since day one of this deal. No changes. 🔴🇩🇰

Up to Man United — as PSG interest was already well known by Man Utd.Understand Manchester United are now set to submit first official bid for Rasmus Højlund next week! 🔴🇩🇰

PSG keep speaking to player side — Man United are set to bid soon, they want to avoid any hijack.

Man United agreed personal terms as revealed — player prioritising #MUFC.","","https://pbs.twimg.com/media/F1vMOHKWIAAlejn?format=jpg&name=small","32K","3.3K","469"
"2023-07-27T12:15:21.000Z","image","Liverpool and Southampton, in contact to discuss Roméo Lavia deal again today 🔴🇧🇪 #LFC

New bid expected to be around £42.5m plus £2.5m add ons fee — as reported on Wednesday.

Southampton insist on £50m package but details of the deal/payment terms and more being discussed.","","https://pbs.twimg.com/media/F2CuWLdXgAEdce6?format=jpg&name=small","30K","2.3K","321"
"2023-07-27T11:53:41.000Z","image","Understand Atalanta have just closed the agreement with Almería for El Bilal Touré — done and sealed 🚨⚫️🔵🇲🇱

◉ Touré will undergo medical on Friday.
◉ €28m fixed fee, €3m in add ons.
◉ 15% sell on clause included.
◉ Atalanta will pay solidarity.

Here we go, confirmed ✔️","","https://pbs.twimg.com/media/F2CpYudXwAElGK6?format=jpg&name=small","16K","1.6K","295"
"2023-07-27T11:35:35.000Z","image","Jordan Henderson joins Al Ettifaq on 3 year contract — official, confirmed 🇸🇦","","https://pbs.twimg.com/media/F2ClPvpWcAQ85S6?format=jpg&name=small","59K","3.8K","651"
"2023-07-27T11:35:12.000Z","text","Great work on this deal Dave! 👏🏻👏🏻","","","4.4K","67","43"
"2023-07-27T11:33:59.000Z","text","Samuel Chukwueze has just signed as new AC Milan player until June 2028 — deal sealed. Official soon. 🔴⚫️🇳🇬","","","34K","2.9K","199"
"2023-07-27T11:17:09.000Z","image","Official: Liverpool confirm agreement signed and sealed with Al Ettifaq for Jordan Henderson. 🔴👋🏻

£12m fee plus add-ons to the club.","","https://pbs.twimg.com/media/F2ChBdcXkAIHvM1?format=jpg&name=small","43K","2.7K","260"
"2023-07-27T10:46:54.000Z","image","Ferran Torres: “I’m gonna stay at Barça, no doubts. I will stay, I’ve a contract — no plans to leave at all”. 🔵🔴

“I think I'm qualified to play for Barça. What is said about me doesn't matter to me”.","","https://pbs.twimg.com/media/F2CaGc0X0AApS4N?format=jpg&name=small","19K","1.2K","433"
"2023-07-27T10:10:16.000Z","image","Calvin Bassey to Fulham, here we go! Nigerian CB, in US to undergo medical tests booked today 🚨⚪️⚫️

Deal agreed between clubs with Ajax around €21m fee, Marco Silva wants Bassey and… he’s coming soon.

Expectation to get it sealed on Saturday waiting for documents.","","https://pbs.twimg.com/media/F2CRXCNXoAEvJvr?format=jpg&name=small","27K","2.5K","390"
"2023-07-27T10:03:20.000Z","image","Paris Saint-Germain have submitted €50m bid for Rasmus Højlund, as 1st called by L’Équipe. 🔴🔵🇩🇰 #PSG

Atalanta always wanted at least €70m plus add-ons.

PSG, speaking to Rasmus camp since June; but Man United remain ahead.

🔴 Man Utd bid, higher as it’s €60m package.","","https://pbs.twimg.com/media/F2CQIOgXoAIAQ7-?format=jpg&name=small","62K","5K","862"
"2023-07-27T09:57:12.000Z","image","🟢 Chadi Riad to Real Betis: 

◉ Permanent deal as buy option is mandatory [so Betis can pay next summer].
◉ Barcelona will receive €2.5m fixed fee in June 2024.
◉ 50% sell on clause for Barcelona.

🔵🔴 Barça will have buy back clause to bring Riad back in future.","","https://pbs.twimg.com/media/F2COuUrXsAIS0Kd?format=jpg&name=small","12K","766","84"
"2023-07-27T07:23:00.000Z","image","Nico to Porto, deal set to be sealed and here we go confirmed. Agreement in place since last week, now set to be sealed once documents will be ready 🔵🐉

◉ €8m guaranteed fee.
◉ 40% sell-on clause for Barça.
◉ Buy back clause for Barça in the future.","","https://pbs.twimg.com/media/F2AE2M9WIAAMHIu?format=jpg&name=small","25K","1.7K","159"
"2023-07-27T07:00:00.000Z","image","Yunus Musah position won't change: he wants AC Milan and hopes for Valencia to reach an agreement and let him go as soon as possible. ⚫️🔴🇺🇸

Valencia want €25m fee, AC Milan offered €18m fixed fee.","","https://pbs.twimg.com/media/F2AETUNWAAEIDrm?format=jpg&name=small","14K","940","131"
"2023-07-27T06:36:00.000Z","image","Stephy Mavididi to Leicester, confirmed as revealed in June and here we go. Deal in place. 🔵🦊

Agreement on €7.5m plus sell-on clause, player already in England in order to undergo medical tests and sign long term deal.","","https://pbs.twimg.com/media/F2AEKUFWcAASw9_?format=jpg&name=small","13K","953","130"
"2023-07-27T06:05:00.000Z","image","Ten Hag: "There were lots of doubts when we called and approached players last summer. Now it's very, very different". 🔴✨

"This year, they see the ambition in the project, and many quality players really want to come".","","https://pbs.twimg.com/media/F2ADm53WIAMkVtV?format=jpg&name=small","63K","3.8K","461"
"2023-07-27T05:19:29.000Z","image","Pochettino: “So far, Ian Maatsen is in my plan. I am so happy with him, can play in different positions”. 🔵 #CFC

“He is a clever player, I am so pleased with him so far”, said via .","","https://pbs.twimg.com/media/F2BPKZgX0AEZeu8?format=jpg&name=small","49K","3K","261"
"2023-07-27T00:06:35.000Z","image","James Rodriguez, on his way to Brazil as he will sign as new São Paulo player on free transfer ⚪️🔴⚫️ #SaoPaulo

Verbal agreement reached, final details to be fixed and then deal official.

Here we go 🇨🇴","","https://pbs.twimg.com/media/F2AHixhWEAEl8Sk?format=jpg&name=small","93K","9.4K","1.9K"
"2023-07-26T23:41:28.000Z","text","my friend, I see everywhere “one step away” since Monday… and it’s Thursday. When/if will be done, I’ll do my best to let you know. At the moment, there’s nothing done from what I know. He’s on the list since June. Have a good night 😄✌🏻","","","171","7","13"
"2023-07-26T23:11:40.000Z","image","◉ Mbappé doesn’t want to negotiate with Al Hilal.

◉ PSG sources believe he agreed a secret pre deal with Real Madrid.

◉ PSG, convinced Kylian ONLY wants to sign for Madrid.

◉ Al Hilal agreed terms with Verratti, as revealed — talks on with PSG.

🎥 ","","https://pbs.twimg.com/media/F1_6-SnWIAMY1Qw?format=jpg&name=small","57K","4.4K","1.2K"
